0.07,45,19.21,0.011
0.23,45,19.29,0.011
0.4,45,19.29,0.022
0.56,44,19.21,0.011
0.73,44,19.29,0.018
0.89,44,19.29,0.007
1.06,44,19.29,0.011
1.22,44,19.29,0.011
1.39,44,19.29,0.011
1.55,44,19.29,0.007
1.72,44,19.29,0.004
1.88,43,19.29,0.007
2.05,42,19.29,0.011
2.21,43,19.29,0.0
2.38,43,19.21,0.004
2.54,43,19.21,0.004
2.71,42,19.29,0.011
2.88,42,19.29,0.0
3.04,42,19.29,0.004
3.21,42,19.29,0.007
3.37,42,19.29,0.011
3.54,42,19.21,0.018
3.7,42,19.29,0.015
3.87,42,19.29,0.011
4.03,42,19.29,0.011
4.2,41,19.21,0.007
4.36,42,19.29,0.022
4.53,41,19.29,0.007
4.69,41,19.29,0.015
4.86,41,19.29,0.0
5.02,41,19.29,0.0
5.19,41,19.29,0.007
5.35,40,19.29,0.004
5.52,41,19.29,-0.0
5.68,40,19.29,0.0
5.85,40,19.29,0.007
6.02,40,19.29,0.011
6.18,40,19.29,0.018
6.35,40,19.29,0.011
6.51,40,19.29,0.0
6.68,40,19.29,-0.0
6.84,40,19.29,0.011
7.01,40,19.29,0.004
7.17,40,19.29,-0.004
7.34,40,19.21,-0.0
7.5,39,19.21,0.007
7.67,39,19.21,0.0
7.83,39,19.21,0.0
8.0,39,19.29,-0.0
8.16,39,19.29,-0.0
8.33,39,19.29,0.015
8.49,39,19.21,0.0
8.66,38,19.29,0.007
8.82,38,19.29,0.011
8.99,38,19.29,0.011
9.16,38,19.29,0.004
9.32,38,19.29,0.0
9.49,38,19.21,-0.007
9.65,38,19.29,0.015
9.82,38,19.29,-0.0
9.98,38,19.29,-0.0
10.15,38,19.29,-0.007
10.31,38,19.29,0.004
10.48,38,19.29,0.007
10.64,38,19.29,0.007
10.81,38,19.29,0.011
10.97,38,19.29,0.007
11.14,37,19.29,0.004
11.3,37,19.29,0.007
11.47,37,19.29,0.011
11.63,37,19.21,0.011
11.8,37,19.29,0.004
11.96,37,19.29,0.007
12.13,37,19.29,0.004
12.29,37,19.29,0.011
12.46,37,19.29,0.007
12.63,37,19.29,0.004
12.79,36,19.29,0.004
12.96,37,19.29,0.004
13.12,36,19.29,-0.0
13.45,36,19.29,0.007
13.62,36,19.29,0.007
13.78,36,19.29,0.011
13.95,36,19.21,0.011
14.11,36,19.29,0.011
14.28,36,19.29,0.011
14.44,36,19.29,0.004
14.61,36,19.21,0.004
14.77,36,19.29,0.007
14.94,36,19.29,0.0
15.1,36,19.29,0.007
15.27,35,19.21,0.0
15.44,35,19.29,0.0
15.6,36,19.29,-0.0
15.77,35,19.29,0.007
15.93,35,19.29,0.0
16.1,35,19.29,0.004
16.26,35,19.29,0.0
16.43,35,19.29,0.007
16.59,35,19.29,0.015
16.76,35,19.29,0.004
16.92,35,19.29,0.007
17.09,35,19.21,0.011
17.25,35,19.29,0.0
17.42,35,19.29,-0.0
17.58,34,19.29,0.007
17.75,35,19.29,0.0
17.92,34,19.29,0.007
18.08,35,19.29,0.004
18.25,34,19.29,0.015
18.41,34,19.29,-0.0
18.58,34,19.29,0.0
18.74,34,19.21,-0.0
18.91,34,19.29,0.015
19.07,34,19.29,0.011
19.24,34,19.29,0.0
19.4,34,19.29,0.011
19.57,34,19.29,0.007
19.73,34,19.29,0.011
19.9,34,19.29,0.018
